text,label
ping me in 30 to submit lab report,event_reminder
yo remind mans TTC pass renewal 2 hrs,event_reminder
"math midterm Fri 4 pm, cat academics, 45m alert",event_reminder
"call prof at 2 pm tmr, cat academics, 15m ping",event_reminder
"drop essay by 11:59, 3h heads",event_reminder
"dentist appt June 30 10:45, cat health, 24h alert",event_reminder
"buy Timmies giftcard tmw 6 pm, cat errands, 20m",event_reminder
"flight YYZ-YVR Aug18 6 am, cat travel, 180m",event_reminder
"Fam, pay hydro bill 7 pm tonight",event_reminder
"interview Google Jul5 10 am, cat career, 1h",event_reminder
"vacc booster Oct10 11 am, cat health, 24h",event_reminder
"buy concert tix 10 am Jul12, cat fun, 15m",event_reminder
"submit grant Fri 4 p, 2h alert",event_reminder
remind me stretch in 45 min,event_reminder
"oil change tmw 2 pm, cat maintenance, 1h",event_reminder
"send rent e-transfer 9 am 1st, cat finance, 30m",event_reminder
"pick sis YYZ 2 pm May3, cat family, 2h",event_reminder
yo remind me TTC card reload Monday 8 am,event_reminder
"finish slides noon, 90m ping",event_reminder
"lab quiz 2 pm today, 25m alert",event_reminder
water plants 8 am in 2 days,event_reminder
"movie premiere Apr22 7 p, cat entertainment, 2h",event_reminder
"call landlord 3 pm today, 15m",event_reminder
"essay due Fri 11 p, 6h heads",event_reminder
"purchase textbook 8 am tmr, 20m",event_reminder
"stretch back 3 pm, 10m",event_reminder
"ping for ML demo 5 pm Wed, 1h",event_reminder
"buy groceries 6 pm after class, 25m",event_reminder
"RSVP wedding 3 days, 12h notice",event_reminder
alarm 4:30 am sunrise hike,event_reminder
"pickup gown May5 4 p, 60m",event_reminder
"quiz review tmr 7 p, 30m",event_reminder
remind mans to submit co-op app 5 pm,event_reminder
"book TTC presto refund call 10 a, 1h",event_reminder
"pay phone bill 7 pm tonight, 30m",event_reminder
"one-off tango class Fri 6 p, 1h notice",event_reminder
"order grad pics Fri 2 p, 45m",event_reminder
"doctor follow-up Oct15 10 a, 24h",event_reminder
"submit resume 2 h, ping 1 h",event_reminder
"tax return Apr15 11:59 p, 4h",event_reminder
"call mom 7 p tonight, 10m",event_reminder
"send RSVP email 9 a tmr, 30m",event_reminder
"finish reading chap 5 in 2 h, 15m",event_reminder
"lab safety quiz Mon 8 a, 1h",event_reminder
"bday brunch Jul6 11 a, 2h alert",event_reminder
"schedule car wash 3 h, 20m",event_reminder
ping me to charge laptop 90 min,event_reminder
"pick up TTC photo ID 4 p Fri, 1h",event_reminder
"CS101 project submit midnight, 2h",event_reminder
"send thank-you email 9 p, 15m",event_reminder
"vacc appt Mar19 8 a, 24h",event_reminder
"buy frame at Staples 6 p, 30m",event_reminder
remind me drink water every 2 h until 10 p,event_reminder
"book hotel search noon Thu, 1h",event_reminder
"pick up FedEx 5 p today, 30m",event_reminder
"eye exam Jun1 9 a, 24h",event_reminder
ping to print slides 8:30 a tmr,event_reminder
"submit art portfolio Nov1 noon, 2h",event_reminder
remind to shut stove 20m,event_reminder
"stretch in 25m, fam",event_reminder
"course reg Apr8 8 a, 30m",event_reminder
"call insurance 3 p Mon, 30",event_reminder
"library card renew Wed 1 p, 1h",event_reminder
"submit abstract 11 p, 3h alert",event_reminder
"pick up photos 3:30 p, 20m",event_reminder
yo crodigy i got a math test tmr at 4 pm,event_reminder
yo croski i got a 69 percent on my math exam worth 3 percent fham,grade_tracking
"calc quiz tmr 9am, cat acad, ping 45m",event_reminder
"Dent appt Feb 14 @10a, cat health, 24h alert",event_reminder
"send cs proj by 11:59p tmrw, 2h warn",event_reminder
"bio mid Fri 4p, cat acad, 60-min ping",event_reminder
"oil-chg nxt Mon 2p, cat maint, 1h",event_reminder
"pay rent 1st 9a, 30m heads",event_reminder
"visa intvw tues 8a, 90m alert",event_reminder
"pick up rx @6p tmr, cat errands, 30m",event_reminder
"econ essay due Wed 11p, 3h pitch",event_reminder
"call mom Sun 7p, 10m ping",event_reminder
"grab grocs aft cls 6p, 25m",event_reminder
"vacc booster Oct10 11a, 24h",event_reminder
"book TTC pass Thu 9a, 1h alert",event_reminder
"chem lab rpt Fri 5p, ping 2h",event_reminder
"buy tix Jul12 10a, 15m",event_reminder
"final slide deck due Mon noon, 90m",event_reminder
"hand in resume 4h, ping 1h",event_reminder
"catch GO bus Sat 6:30a, 30m",event_reminder
stretch break in 40m,event_reminder
tmrw 3p send RSVP,event_reminder
"CS quiz Feb2 2p, 45m alert",event_reminder
"pick sis YYZ May3 2p, 2h",event_reminder
"renew passport nxt Fri noon, 1d notice",event_reminder
"econ final Dec10 3p, 2h",event_reminder
tmr 8:30a print report,event_reminder
"lab mtg draft due Wed 1p, 1h",event_reminder
"black-fr sale 4a Nov25, 3h",event_reminder
"buy milk on way home 6p, 20m",event_reminder
"submit tax Apr15 11:59p, 4h",event_reminder
"friend b-day Sat 6p, 2h",event_reminder
"book hotel Thu noon, 1h",event_reminder
"essay draft due Fri 11p, 6h",event_reminder
tmrw 10a pick FedEx pkg,event_reminder
"ppt rehearsal Tues 7p, 30m",event_reminder
"Jan25 3p dentist pay, 2h",event_reminder
send dad b-day txt tmr 8a,event_reminder
"book vis com call 15m, 5m alert",event_reminder
"charge laptop 90m, ping 15",event_reminder
"chem quiz tues 1p, 1h",event_reminder
"laundry pick-up tmrw 8a, 40m",event_reminder
"Grad pics Fri 2p, 45m",event_reminder
"meet prof Mon 10a, 20m",event_reminder
tmrw 5p drop donation bags,event_reminder
"Feb2 7a yearly physical, 24h",event_reminder
set alarm 5a flight Mon,event_reminder
"Apr8 8a course reg, 30m",event_reminder
"call landlord 9a tmr, 15m",event_reminder
"film tickets 10a tmrw, 15m",event_reminder
tmrw 11a pay phone bill,event_reminder
"Mac proj demo Thu 4p, 1h",event_reminder
"Oct15 1p car-ins renew, 24h",event_reminder
remind drink H2O q2h til 10p,event_reminder
update git repo in 2h,event_reminder
"CS330 review Sun 4p, 1h",event_reminder
"Apr22 7p movie premiere, 2h",event_reminder
"May17 3p laptop batt swap, 2h",event_reminder
"Jun18 6p pottery class, 1h",event_reminder
"June30 11p housing app, 3h",event_reminder
"Mar9 11a refill RX, 30m",event_reminder
"Jul30 11:59p film critique, 2h",event_reminder
"Aug25 9a frosh orient, 24h",event_reminder
tmrw 4:30a hike alarm,event_reminder
post survey 10p tonight,event_reminder
"July6 11a brunch, 2h",event_reminder
"Nov6 9:30a dentist, 24h",event_reminder
tmrw 6p buy frame,event_reminder
"Dec12 2:15p vet, 90m",event_reminder
"Feb14 1p chem quiz, 45m",event_reminder
"Aug1 9a pay tuition, 1d",event_reminder
"Sept23 4p wedding, 3h",event_reminder
"Jan2 4p gym renew, 1d",event_reminder
"YYZ-YVR check-in 8p tnite, 30m",event_reminder
"Nov21 6p friendsgiving, 2h",event_reminder
"tmrw 5p pick photos, 30m",event_reminder
"Oct10 9a vacc appt, 24h",event_reminder
"tmrw 2p car wash, 20m",event_reminder
"Jan20 7a annual physical, 24h",event_reminder
"May1 5p job app, 2h",event_reminder
"Apr7 5p cake pick-up, 45m",event_reminder
"Feb 10a meet recruiter, 1h",event_reminder
"tmrw 11:45a lunch mentor, 25m",event_reminder
"Mon 11a PT sess, 30m",event_reminder
"Sept5 3p haircut, 30m",event_reminder
"tmr 1p pay hydro, 30m",event_reminder
"Wed 6p mall hang, 45m",event_reminder
"Thu 7:15a jog meetup, 20m",event_reminder
"Fri 1p sales demo, 45m",event_reminder
"Jun11 2p hotel check-in, 24h",event_reminder
"May5 4p cap & gown, 1h",event_reminder
"July12 11a booster, 24h",event_reminder
"tmrw 8p send email, 15m",event_reminder
"Mon 3p insurance call, 30m",event_reminder
"Mar3 5p schol essay, 2h",event_reminder
"Feb 27 4p stats meet, 30m",event_reminder
tmrw 2h submit code,event_reminder
"Fri 9a interview prep, 45m",event_reminder
"Thu 10a slides send, 20m",event_reminder
"tmr 6:45a GO train, 25m",event_reminder
"tmrw 7:30p date, 1h",event_reminder
"Aug18 6a flight, 3h",event_reminder
"tmrw 10a web meet, 15m",event_reminder
"Oct22 7p movie, 2h",event_reminder
"Apr4 noon b-day card, 1h",event_reminder
"Sun 2p baby shower, 90m",event_reminder
"Apr12 10a car insp, 2h",event_reminder
"Nov6 3p board mtg, 45m",event_reminder
"Jul28 1p dentist pay, 2h",event_reminder
"Nov25 3p hackathon, 1d",event_reminder
"May20 1p water bill, 30m",event_reminder
"Fri 10p livestream, 30m",event_reminder
"Dec4 9a piano tune, 24h",event_reminder
"tmr 12:15p lab quiz, 25m",event_reminder
"Feb 09 6p club social, 1h",event_reminder
"Mon-Wed 6a gym, cat fit, no ping",scheduled_event
"Tues 9a-noon lab, cat acad, 10m",scheduled_event
"Fri 8p-10p movie nite, cat social, no alert",scheduled_event
"Sat 7a cycle crew, cat fit, 35m",scheduled_event
"daily 10p diary, cat wellness, none",scheduled_event
"Wed 5:30p yoga, 25m",scheduled_event
"MWF 8a calc lec, no remind",scheduled_event
"Thu 11a advisor mtg, 15m",scheduled_event
"Sun 4p band prac, no ping",scheduled_event
"first Mon 10a payroll, 60m",scheduled_event
"MW 6p run club, 20m",scheduled_event
"Fri 3p coding club, 10m",scheduled_event
"Tues 7:30a jog, no remind",scheduled_event
"Thu 8p choir, none",scheduled_event
"Sat 1p photo wkshp, 30m",scheduled_event
"daily 7a coffee walk, no ping",scheduled_event
"Mon 9:05a stand-up, 5m",scheduled_event
"Wed 1p lab mtg, 10m",scheduled_event
"first Fri 7p fam dinner, 1h",scheduled_event
"Tue-Thu 4p lang class, 15m",scheduled_event
"second Wed 7p writing grp, none",scheduled_event
"Thu 6p meet mentor, 20m",scheduled_event
"Mon-Fri 6p study hall, none",scheduled_event
"Sat 9a swim, 15m",scheduled_event
"Sun 6:30p sunset pics, 45m",scheduled_event
"Wed 11p deploy, 2h",scheduled_event
"Fri 7a breakfast meet, 15m",scheduled_event
"Tue 2-3p stats OH, 10m",scheduled_event
"daily 11:59p backup, none",scheduled_event
"Sat noon dojo, none",scheduled_event
"first Sat 5a hike, 40m",scheduled_event
"Wed 8p salsa, none",scheduled_event
"Fri 3p fika, none",scheduled_event
"Thu 1p CSE140 recit, 10m",scheduled_event
"Tue 5a skate prac, 20m",scheduled_event
"Thu 6p net meetup, 90m",scheduled_event
"daily 8a news brief, 5m",scheduled_event
"Wed 7a trash out, 15m",scheduled_event
"Mon-Fri 6p musical rehearse, none",scheduled_event
"Tue & Thu 10a BIO150, none",scheduled_event
"Thu 4p sales review, 30m",scheduled_event
"Sun 9a dog train, 30m",scheduled_event
"daily 6:30a water plants, none",scheduled_event
"Fri 10a podcast rec, none",scheduled_event
"Wed 5p gymn class, 20m",scheduled_event
"Mon-Wed-Fri 6a run club, 20m",scheduled_event
"Tue 4p guitar lesson, 20m",scheduled_event
"second Sat noon hackathon, 1d",scheduled_event
"daily 7p study grp, none",scheduled_event
"Thu 8p comedy mic, none",scheduled_event
"Thu 10a all-hands, none",scheduled_event
"Tue 6p lang exchange, 30m",scheduled_event
"Mon 11p night shift, 1h",scheduled_event
"quarterly Jul2 10a lab drill, 24h",scheduled_event
"Wed 8p chess club, no ping",scheduled_event
"Tue 1p campus tour shift, none",scheduled_event
"last Fri 4p market sync, none",scheduled_event
"Thu noon pick CSA, 20m",scheduled_event
"Sun 11a clean apt, 60m",scheduled_event
"Mon 2-4p CS lab, 15m",scheduled_event
"MWF 2p SOC201 lec, none",scheduled_event
"Tue 9:30a stock chk, 5m",scheduled_event
"Fri 7p basket game, none",scheduled_event
"Wed 4p trash-curb, 20m",scheduled_event
"Sun 6a prayer, 45m",scheduled_event
"Mon 10a speech therapy, 30m",scheduled_event
"Thu 8a pill dose, none",scheduled_event
"daily 8p coding sprint, none",scheduled_event
"Mon 3p mgmt sync, 25m",scheduled_event
"Sat 10a-noon SAT prep, none",scheduled_event
"Wed 8:30p wkly movie, none",scheduled_event
"Tue 6p debate club, 15m",scheduled_event
"Wed 7p scripture study, none",scheduled_event
got 88% on calc final (25%),grade_tracking
scored 72 on hist mid (15%),grade_tracking
83% psych quiz 5%,grade_tracking
bagged 91 on CS proj 18%,grade_tracking
65/100 stats test (10%),grade_tracking
97 in ML lab 5%,grade_tracking
tmrw prof said 78% on bio lab 6%,grade_tracking
pulled 54 on econ pop worth 2%,grade_tracking
92% chem mid (20),grade_tracking
got 18/20 french oral 6%,grade_tracking
89 geo field rpt 9%,grade_tracking
74% art crit 7,grade_tracking
70 on discrete quiz 4%,grade_tracking
66% ochem lab 8%,grade_tracking
95 on robotics demo 22%,grade_tracking
81% diff eq exam 20%,grade_tracking
60 on crim paper 6%,grade_tracking
100% stats hw 1%,grade_tracking
57 micro quiz 2,grade_tracking
86 topology assign 12%,grade_tracking
69/100 matrix test 6%,grade_tracking
99 capstone 30%,grade_tracking
48% ethics pop 1%,grade_tracking
90% finance proj 18,grade_tracking
68 eng lit essay 10%,grade_tracking
85 music comp 20%,grade_tracking
73 meteorology exam 8%,grade_tracking
88 cloud final 25%,grade_tracking
64 genetics lab 11%,grade_tracking
56 biochem quiz 3%,grade_tracking
93 stats project 24%,grade_tracking
81 OR hw 5%,grade_tracking
77 env chem proj 12%,grade_tracking
62 mod hist essay 8%,grade_tracking
85 topo mid 18%,grade_tracking
59 diff geo exam 11%,grade_tracking
74 paleontology quiz 9%,grade_tracking
88 nutr pres 12%,grade_tracking
66 social psych pop 1%,grade_tracking
91 env sci pres 11,grade_tracking
79 finance mid 15%,grade_tracking
70 astro quiz 3%,grade_tracking
82 db lab 9%,grade_tracking
87 marketing final 30%,grade_tracking
90 mechatronics final 24%,grade_tracking
71 soil mid 11%,grade_tracking
68 min lab 5%,grade_tracking
95 petrology exam 23%,grade_tracking
60 corp fin pop 2%,grade_tracking
84 genetics quiz 5%,grade_tracking
92 AI ethics 5%,grade_tracking
65 agronomy test 6%,grade_tracking
78 patho test 11%,grade_tracking
83 thermo quiz 5%,grade_tracking
69 supp chain exam 12%,grade_tracking
88 diff eq hw 3%,grade_tracking
97 ML proj 30%,grade_tracking
52 control test 4%,grade_tracking
71 num theory exam 18%,grade_tracking
49 stats pop 1%,grade_tracking
86 hydrology final 22%,grade_tracking
58 dig mkt quiz 3%,grade_tracking
80 creative writing 20%,grade_tracking
90 cloud proj 25%,grade_tracking
73 biz analytics hw 5%,grade_tracking
82 comp graphics assign 13%,grade_tracking
61 prob final 15%,grade_tracking
74 patho lab 10%,grade_tracking
85 film essay 13%,grade_tracking
71 geom mid 18%,grade_tracking
93 programming assign 12%,grade_tracking
67 world hist quiz 2%,grade_tracking
69 english paper 6%,grade_tracking
87 french oral 8%,grade_tracking
96 genetics exam 22%,grade_tracking
58 ethics test 4%,grade_tracking
82 logic mid 10%,grade_tracking
90 marketing pres 10%,grade_tracking
60 math quiz 1%,grade_tracking
88 philosophy essay 9%,grade_tracking
74 env sci test 10%,grade_tracking
"calc quiz tmr 8a, cat acad, ping 45m",event_reminder
"dent appt tmrw 10:30, cat health, 24h alert",event_reminder
"essay due tmr 11:59p, 2h warn",event_reminder
"bio mid tmrw 4p, cat acad, 60m",event_reminder
"oil-chg tmr 2p, cat maint, 1h",event_reminder
"rent e-transfer tmrw 9a, 30m heads",event_reminder
"visa intvw tmr 8a, 90m ping",event_reminder
"pick up rx tmr 6p, cat errands, 25m",event_reminder
"econ essay due tmrw 11p, 3h alert",event_reminder
"call mom tmr 7p, 10m",event_reminder
"buy grocs tmrw aft 6p, 20m",event_reminder
"vacc booster tmr 11a, 24h",event_reminder
"book presto reload tmr 9a, 1h",event_reminder
"chem lab rpt tmr 5p, 2h ping",event_reminder
"concert tix drop tmrw 10a, 15m",event_reminder
"slide deck due tmr noon, 90m",event_reminder
"co-op app tmr 5p, 1h alert",event_reminder
"catch GO bus tmr 6:30a, 25m",event_reminder
"stretch break tmrw 40m, 5m pre",event_reminder
"RSVP email tmr 9a, 30m",event_reminder
"stats quiz tmr 1p, 45m",event_reminder
"sis pickup YYZ tmrw 2p, 2h",event_reminder
"passport renew tmr noon, 1d notice",event_reminder
"econ final tmr 3p, 2h",event_reminder
"print report tmr 8:30a, 20m",event_reminder
"lab mtg notes tmr 1p, 1h",event_reminder
"Black-Fri line-up tmr 4a, 3h",event_reminder
"buy milk tmr 6p, 20m",event_reminder
"tax return tmr 11:59p, 4h",event_reminder
"friend b-day tmr 6p, 2h",event_reminder
"hotel booking call tmr noon, 1h",event_reminder
"essay draft tmr 11p, 6h",event_reminder
"FedEx pickup tmr 5p, 30m",event_reminder
"ppt rehearsal tmrw 7p, 30m",event_reminder
"dentist pay tmr 1p, 2h",event_reminder
dad b-day txt tmr 8a,event_reminder
"git update tmr 2h, 1h alert",event_reminder
"car wash tmr 1p, 30m",event_reminder
"annual physical tmr 7a, 24h",event_reminder
"job app tmr 5p, 2h",event_reminder
"cake pick-up tmr 5p, 45m",event_reminder
"recruiter call tmr 10a, 1h",event_reminder
"mentor lunch tmr 12:30p, 25m",event_reminder
"PT sess tmr 11a, 30m",event_reminder
"haircut tmrw 3p, 30m",event_reminder
"hydro bill pay tmr 7p, 30m",event_reminder
"mall hang tmr 6p, 45m",event_reminder
"jog meetup tmr 7:15a, 20m",event_reminder
"sales demo tmr 1p, 45m",event_reminder
"hotel check-in tmr 2p, 24h",event_reminder
